exercise_id,muscle_id
f213d60e-dc95-5a3d-b5f0-0270dd6ac64b,d4e388b2-48ae-4f2e-96bb-cb734ddc5c33
f213d60e-dc95-5a3d-b5f0-0270dd6ac64b,437b0947-8395-469d-b78c-aa1ab7c70c2d
f213d60e-dc95-5a3d-b5f0-0270dd6ac64b,e256882e-b242-4076-be79-2bf1ed03f7fa
f213d60e-dc95-5a3d-b5f0-0270dd6ac64b,eae93354-9f12-4402-a7b9-d374fac3daec
f213d60e-dc95-5a3d-b5f0-0270dd6ac64b,3b8df81a-ab7b-437a-812d-a692835ff9a9
87c83962-7868-5a27-b5db-30a7a05ea687,e334bac8-5b52-482a-8f58-25cd67accf14
6acd8328-bc93-5e49-8742-7d9dd557f0d5,d57cb37b-2f4c-4ea6-bd36-d7cd4a1bd589
6acd8328-bc93-5e49-8742-7d9dd557f0d5,698d5731-e2e6-4cef-bce8-19cbefc6d8d0
6acd8328-bc93-5e49-8742-7d9dd557f0d5,849b5205-45cc-47ad-b518-808b497b7ee5
80645707-c7c3-57e8-bbec-03961cf1a2fb,849b5205-45cc-47ad-b518-808b497b7ee5
80645707-c7c3-57e8-bbec-03961cf1a2fb,53381e7d-b28a-47d9-9635-4995d838af4a
b1dea265-3b17-537e-8f21-c8bdd64ed811,5616ed6b-b823-44d9-b66d-aec168301b7e
ab6a9bc4-41d3-5b68-b42b-226c32d761c1,3482820a-71a3-4b72-8375-b3b6c7a1dd49
95d09e84-31ff-58f8-b46b-ed20a36e6f0a,437b0947-8395-469d-b78c-aa1ab7c70c2d
95d09e84-31ff-58f8-b46b-ed20a36e6f0a,e256882e-b242-4076-be79-2bf1ed03f7fa
95d09e84-31ff-58f8-b46b-ed20a36e6f0a,eae93354-9f12-4402-a7b9-d374fac3daec
945d828f-0d4f-5718-827d-0088e1bd57ef,20f9edbe-a4ae-4fea-a0f8-c04423ffd6de
945d828f-0d4f-5718-827d-0088e1bd57ef,698d5731-e2e6-4cef-bce8-19cbefc6d8d0
d30b212e-9780-5369-8591-fd2f78818b3a,849b5205-45cc-47ad-b518-808b497b7ee5
1151c14c-4e40-5e5e-b952-fd630f12b53f,d57cb37b-2f4c-4ea6-bd36-d7cd4a1bd589
1151c14c-4e40-5e5e-b952-fd630f12b53f,849b5205-45cc-47ad-b518-808b497b7ee5
1151c14c-4e40-5e5e-b952-fd630f12b53f,53381e7d-b28a-47d9-9635-4995d838af4a
478d5cd0-9976-5b76-bf05-30864fec76ea,d57cb37b-2f4c-4ea6-bd36-d7cd4a1bd589
478d5cd0-9976-5b76-bf05-30864fec76ea,849b5205-45cc-47ad-b518-808b497b7ee5
478d5cd0-9976-5b76-bf05-30864fec76ea,53381e7d-b28a-47d9-9635-4995d838af4a
6d7deaef-6731-5f38-b5b6-ad3f41191046,d57cb37b-2f4c-4ea6-bd36-d7cd4a1bd589
6d7deaef-6731-5f38-b5b6-ad3f41191046,849b5205-45cc-47ad-b518-808b497b7ee5
6d7deaef-6731-5f38-b5b6-ad3f41191046,53381e7d-b28a-47d9-9635-4995d838af4a
98a185cd-8b5c-5d35-a8cf-b62e319dc840,d57cb37b-2f4c-4ea6-bd36-d7cd4a1bd589
98a185cd-8b5c-5d35-a8cf-b62e319dc840,849b5205-45cc-47ad-b518-808b497b7ee5
98a185cd-8b5c-5d35-a8cf-b62e319dc840,53381e7d-b28a-47d9-9635-4995d838af4a
241b1132-3c9c-5840-ab45-b0e339c4582a,e256882e-b242-4076-be79-2bf1ed03f7fa
241b1132-3c9c-5840-ab45-b0e339c4582a,e334bac8-5b52-482a-8f58-25cd67accf14
3b1cc6e1-9c19-55e0-ae56-e1aa7fb52a42,20f9edbe-a4ae-4fea-a0f8-c04423ffd6de
3b1cc6e1-9c19-55e0-ae56-e1aa7fb52a42,8cff1021-5d71-4c95-aef0-f9204c21796b
3b1cc6e1-9c19-55e0-ae56-e1aa7fb52a42,e334bac8-5b52-482a-8f58-25cd67accf14
6c283f7c-846a-5685-b307-811301d363d0,e334bac8-5b52-482a-8f58-25cd67accf14
8c8f7b73-9edd-5eb8-870b-01773bf14ec2,8cff1021-5d71-4c95-aef0-f9204c21796b
8c8f7b73-9edd-5eb8-870b-01773bf14ec2,e256882e-b242-4076-be79-2bf1ed03f7fa
8c8f7b73-9edd-5eb8-870b-01773bf14ec2,eae93354-9f12-4402-a7b9-d374fac3daec
8c8f7b73-9edd-5eb8-870b-01773bf14ec2,3482820a-71a3-4b72-8375-b3b6c7a1dd49
8c8f7b73-9edd-5eb8-870b-01773bf14ec2,e334bac8-5b52-482a-8f58-25cd67accf14
8c8f7b73-9edd-5eb8-870b-01773bf14ec2,53381e7d-b28a-47d9-9635-4995d838af4a
71c90c3e-e0aa-536b-810f-46f8960bbe7d,437b0947-8395-469d-b78c-aa1ab7c70c2d
71c90c3e-e0aa-536b-810f-46f8960bbe7d,8cff1021-5d71-4c95-aef0-f9204c21796b
71c90c3e-e0aa-536b-810f-46f8960bbe7d,e256882e-b242-4076-be79-2bf1ed03f7fa
71c90c3e-e0aa-536b-810f-46f8960bbe7d,3482820a-71a3-4b72-8375-b3b6c7a1dd49
71c90c3e-e0aa-536b-810f-46f8960bbe7d,3b8df81a-ab7b-437a-812d-a692835ff9a9
71c90c3e-e0aa-536b-810f-46f8960bbe7d,849b5205-45cc-47ad-b518-808b497b7ee5
71c90c3e-e0aa-536b-810f-46f8960bbe7d,e334bac8-5b52-482a-8f58-25cd67accf14
27ddec2d-994f-5f8c-86d9-6fb8f3f44377,8cff1021-5d71-4c95-aef0-f9204c21796b
27ddec2d-994f-5f8c-86d9-6fb8f3f44377,e256882e-b242-4076-be79-2bf1ed03f7fa
27ddec2d-994f-5f8c-86d9-6fb8f3f44377,3482820a-71a3-4b72-8375-b3b6c7a1dd49
27ddec2d-994f-5f8c-86d9-6fb8f3f44377,e334bac8-5b52-482a-8f58-25cd67accf14
27ddec2d-994f-5f8c-86d9-6fb8f3f44377,3b8df81a-ab7b-437a-812d-a692835ff9a9
19838860-f38d-560a-8473-d14300178af5,8cff1021-5d71-4c95-aef0-f9204c21796b
19838860-f38d-560a-8473-d14300178af5,e256882e-b242-4076-be79-2bf1ed03f7fa
19838860-f38d-560a-8473-d14300178af5,eae93354-9f12-4402-a7b9-d374fac3daec
19838860-f38d-560a-8473-d14300178af5,3482820a-71a3-4b72-8375-b3b6c7a1dd49
19838860-f38d-560a-8473-d14300178af5,e334bac8-5b52-482a-8f58-25cd67accf14
55b5d938-b341-59ee-8b7c-e97d3d05dc34,8cff1021-5d71-4c95-aef0-f9204c21796b
55b5d938-b341-59ee-8b7c-e97d3d05dc34,849b5205-45cc-47ad-b518-808b497b7ee5
8f88aa70-af19-5c82-bab5-cb60a602e0e8,d57cb37b-2f4c-4ea6-bd36-d7cd4a1bd589
8f88aa70-af19-5c82-bab5-cb60a602e0e8,e256882e-b242-4076-be79-2bf1ed03f7fa
8f88aa70-af19-5c82-bab5-cb60a602e0e8,eae93354-9f12-4402-a7b9-d374fac3daec
8f88aa70-af19-5c82-bab5-cb60a602e0e8,3482820a-71a3-4b72-8375-b3b6c7a1dd49
8f88aa70-af19-5c82-bab5-cb60a602e0e8,3b8df81a-ab7b-437a-812d-a692835ff9a9
8f88aa70-af19-5c82-bab5-cb60a602e0e8,e334bac8-5b52-482a-8f58-25cd67accf14
8f88aa70-af19-5c82-bab5-cb60a602e0e8,53381e7d-b28a-47d9-9635-4995d838af4a
8f7a66bd-73a8-5eb3-ab03-a376b93e25fb,d57cb37b-2f4c-4ea6-bd36-d7cd4a1bd589
8f7a66bd-73a8-5eb3-ab03-a376b93e25fb,437b0947-8395-469d-b78c-aa1ab7c70c2d
8f7a66bd-73a8-5eb3-ab03-a376b93e25fb,e256882e-b242-4076-be79-2bf1ed03f7fa
8f7a66bd-73a8-5eb3-ab03-a376b93e25fb,eae93354-9f12-4402-a7b9-d374fac3daec
8f7a66bd-73a8-5eb3-ab03-a376b93e25fb,3482820a-71a3-4b72-8375-b3b6c7a1dd49
8f7a66bd-73a8-5eb3-ab03-a376b93e25fb,e334bac8-5b52-482a-8f58-25cd67accf14
8f7a66bd-73a8-5eb3-ab03-a376b93e25fb,3b8df81a-ab7b-437a-812d-a692835ff9a9
8f7a66bd-73a8-5eb3-ab03-a376b93e25fb,849b5205-45cc-47ad-b518-808b497b7ee5
8f7a66bd-73a8-5eb3-ab03-a376b93e25fb,53381e7d-b28a-47d9-9635-4995d838af4a
469b64c0-7f4f-50cd-8894-32151642c0b5,437b0947-8395-469d-b78c-aa1ab7c70c2d
469b64c0-7f4f-50cd-8894-32151642c0b5,e256882e-b242-4076-be79-2bf1ed03f7fa
469b64c0-7f4f-50cd-8894-32151642c0b5,eae93354-9f12-4402-a7b9-d374fac3daec
469b64c0-7f4f-50cd-8894-32151642c0b5,849b5205-45cc-47ad-b518-808b497b7ee5
469b64c0-7f4f-50cd-8894-32151642c0b5,e334bac8-5b52-482a-8f58-25cd67accf14
f30a32be-0631-5930-a4ca-1517227de774,849b5205-45cc-47ad-b518-808b497b7ee5
f30a32be-0631-5930-a4ca-1517227de774,53381e7d-b28a-47d9-9635-4995d838af4a
98117de6-8942-57e6-b71b-fe3193aa0d25,698d5731-e2e6-4cef-bce8-19cbefc6d8d0
98117de6-8942-57e6-b71b-fe3193aa0d25,849b5205-45cc-47ad-b518-808b497b7ee5
d2b3d5a7-af14-566f-9691-68da89eafd8b,698d5731-e2e6-4cef-bce8-19cbefc6d8d0
d2b3d5a7-af14-566f-9691-68da89eafd8b,849b5205-45cc-47ad-b518-808b497b7ee5
d80d3f74-9ba6-5138-9a23-ad81014aac9a,8cff1021-5d71-4c95-aef0-f9204c21796b
e38e6153-1a63-5fbc-9817-8c938dc3d068,698d5731-e2e6-4cef-bce8-19cbefc6d8d0
e38e6153-1a63-5fbc-9817-8c938dc3d068,849b5205-45cc-47ad-b518-808b497b7ee5
7435f325-e267-51b0-a18b-db7772d8a765,8cff1021-5d71-4c95-aef0-f9204c21796b
b3c0f572-75a5-5991-aa2a-f5dc5c47db3c,20f9edbe-a4ae-4fea-a0f8-c04423ffd6de
b3c0f572-75a5-5991-aa2a-f5dc5c47db3c,e334bac8-5b52-482a-8f58-25cd67accf14
b3c0f572-75a5-5991-aa2a-f5dc5c47db3c,849b5205-45cc-47ad-b518-808b497b7ee5
9c428308-e52a-5fd3-aa81-5bb80da0e554,d57cb37b-2f4c-4ea6-bd36-d7cd4a1bd589
9c428308-e52a-5fd3-aa81-5bb80da0e554,698d5731-e2e6-4cef-bce8-19cbefc6d8d0
9c428308-e52a-5fd3-aa81-5bb80da0e554,849b5205-45cc-47ad-b518-808b497b7ee5
2cde671c-3d55-5ec1-b36f-8313885f86d6,8cff1021-5d71-4c95-aef0-f9204c21796b
14bd495d-2b5b-5975-9e9b-215aabc3df9f,d57cb37b-2f4c-4ea6-bd36-d7cd4a1bd589
14bd495d-2b5b-5975-9e9b-215aabc3df9f,20f9edbe-a4ae-4fea-a0f8-c04423ffd6de
14bd495d-2b5b-5975-9e9b-215aabc3df9f,437b0947-8395-469d-b78c-aa1ab7c70c2d
14bd495d-2b5b-5975-9e9b-215aabc3df9f,8cff1021-5d71-4c95-aef0-f9204c21796b
14bd495d-2b5b-5975-9e9b-215aabc3df9f,3482820a-71a3-4b72-8375-b3b6c7a1dd49
14bd495d-2b5b-5975-9e9b-215aabc3df9f,849b5205-45cc-47ad-b518-808b497b7ee5
14bd495d-2b5b-5975-9e9b-215aabc3df9f,e334bac8-5b52-482a-8f58-25cd67accf14
20047f29-c8a4-5fba-92fd-fe21a1ccd76d,8cff1021-5d71-4c95-aef0-f9204c21796b
1a875c42-8772-5905-84b6-eed61c4331e3,8cff1021-5d71-4c95-aef0-f9204c21796b
2a267673-ac54-5bfa-be21-f9aaee52d3d4,20f9edbe-a4ae-4fea-a0f8-c04423ffd6de
2a267673-ac54-5bfa-be21-f9aaee52d3d4,849b5205-45cc-47ad-b518-808b497b7ee5
750113d5-1888-5fcf-acae-09c5dbcfc0e9,d57cb37b-2f4c-4ea6-bd36-d7cd4a1bd589
750113d5-1888-5fcf-acae-09c5dbcfc0e9,d4e388b2-48ae-4f2e-96bb-cb734ddc5c33
750113d5-1888-5fcf-acae-09c5dbcfc0e9,e256882e-b242-4076-be79-2bf1ed03f7fa
750113d5-1888-5fcf-acae-09c5dbcfc0e9,eae93354-9f12-4402-a7b9-d374fac3daec
750113d5-1888-5fcf-acae-09c5dbcfc0e9,3b8df81a-ab7b-437a-812d-a692835ff9a9
6fa259a2-b269-5c35-bc72-47ab8763b6e9,8cff1021-5d71-4c95-aef0-f9204c21796b
16216088-64e6-5484-8ad7-2119ce8c08cf,e334bac8-5b52-482a-8f58-25cd67accf14
cb54c73b-d548-5a2d-b8d4-61bf046eb7bb,d4e388b2-48ae-4f2e-96bb-cb734ddc5c33
cb54c73b-d548-5a2d-b8d4-61bf046eb7bb,e256882e-b242-4076-be79-2bf1ed03f7fa
dbf0d0b9-6983-591c-b23f-b98ecc532ab9,8cff1021-5d71-4c95-aef0-f9204c21796b
dbf0d0b9-6983-591c-b23f-b98ecc532ab9,e256882e-b242-4076-be79-2bf1ed03f7fa
dbf0d0b9-6983-591c-b23f-b98ecc532ab9,eae93354-9f12-4402-a7b9-d374fac3daec
dbf0d0b9-6983-591c-b23f-b98ecc532ab9,e334bac8-5b52-482a-8f58-25cd67accf14
dbf0d0b9-6983-591c-b23f-b98ecc532ab9,3b8df81a-ab7b-437a-812d-a692835ff9a9
e998453e-43bb-506b-9402-211e091e7089,8cff1021-5d71-4c95-aef0-f9204c21796b
e998453e-43bb-506b-9402-211e091e7089,e256882e-b242-4076-be79-2bf1ed03f7fa
e998453e-43bb-506b-9402-211e091e7089,eae93354-9f12-4402-a7b9-d374fac3daec
e998453e-43bb-506b-9402-211e091e7089,e334bac8-5b52-482a-8f58-25cd67accf14
e998453e-43bb-506b-9402-211e091e7089,3b8df81a-ab7b-437a-812d-a692835ff9a9
84b06615-9f82-5307-a2c6-6049d165a6c9,849b5205-45cc-47ad-b518-808b497b7ee5
84b06615-9f82-5307-a2c6-6049d165a6c9,53381e7d-b28a-47d9-9635-4995d838af4a
4af36eb2-d6ac-52ac-8985-2eb2a7b89485,698d5731-e2e6-4cef-bce8-19cbefc6d8d0
4af36eb2-d6ac-52ac-8985-2eb2a7b89485,849b5205-45cc-47ad-b518-808b497b7ee5
57a2318c-79c9-5c2b-8c8f-303b92f4c5de,849b5205-45cc-47ad-b518-808b497b7ee5
57a2318c-79c9-5c2b-8c8f-303b92f4c5de,53381e7d-b28a-47d9-9635-4995d838af4a
188ae6a1-7cd9-5d27-a77e-a15746fcb016,849b5205-45cc-47ad-b518-808b497b7ee5
188ae6a1-7cd9-5d27-a77e-a15746fcb016,53381e7d-b28a-47d9-9635-4995d838af4a
23609156-ec7e-5fc7-b5c4-dbf091077a59,849b5205-45cc-47ad-b518-808b497b7ee5
23609156-ec7e-5fc7-b5c4-dbf091077a59,53381e7d-b28a-47d9-9635-4995d838af4a
5e4582fd-488a-53d8-a8cc-a3cb39edae87,8cff1021-5d71-4c95-aef0-f9204c21796b
5e4582fd-488a-53d8-a8cc-a3cb39edae87,e256882e-b242-4076-be79-2bf1ed03f7fa
5e4582fd-488a-53d8-a8cc-a3cb39edae87,eae93354-9f12-4402-a7b9-d374fac3daec
5e4582fd-488a-53d8-a8cc-a3cb39edae87,e334bac8-5b52-482a-8f58-25cd67accf14
5e4582fd-488a-53d8-a8cc-a3cb39edae87,3b8df81a-ab7b-437a-812d-a692835ff9a9
3ce10247-e362-5673-b916-da200f7e2b27,d4e388b2-48ae-4f2e-96bb-cb734ddc5c33
3ce10247-e362-5673-b916-da200f7e2b27,5616ed6b-b823-44d9-b66d-aec168301b7e
3ce10247-e362-5673-b916-da200f7e2b27,437b0947-8395-469d-b78c-aa1ab7c70c2d
3ce10247-e362-5673-b916-da200f7e2b27,e256882e-b242-4076-be79-2bf1ed03f7fa
3ce10247-e362-5673-b916-da200f7e2b27,eae93354-9f12-4402-a7b9-d374fac3daec
40425e18-dfb9-5ed5-8988-f385fa16f372,698d5731-e2e6-4cef-bce8-19cbefc6d8d0
40425e18-dfb9-5ed5-8988-f385fa16f372,849b5205-45cc-47ad-b518-808b497b7ee5
e85c0fd4-0545-5cf9-9100-f60ab5a8c126,849b5205-45cc-47ad-b518-808b497b7ee5
e85c0fd4-0545-5cf9-9100-f60ab5a8c126,53381e7d-b28a-47d9-9635-4995d838af4a
8118b839-2885-50ed-bd3a-73a5657c2811,698d5731-e2e6-4cef-bce8-19cbefc6d8d0
8118b839-2885-50ed-bd3a-73a5657c2811,849b5205-45cc-47ad-b518-808b497b7ee5
a01ea522-1b70-5821-8c5b-7460bcd48c0a,20f9edbe-a4ae-4fea-a0f8-c04423ffd6de
a01ea522-1b70-5821-8c5b-7460bcd48c0a,437b0947-8395-469d-b78c-aa1ab7c70c2d
a01ea522-1b70-5821-8c5b-7460bcd48c0a,8cff1021-5d71-4c95-aef0-f9204c21796b
a01ea522-1b70-5821-8c5b-7460bcd48c0a,e256882e-b242-4076-be79-2bf1ed03f7fa
a01ea522-1b70-5821-8c5b-7460bcd48c0a,3482820a-71a3-4b72-8375-b3b6c7a1dd49
a01ea522-1b70-5821-8c5b-7460bcd48c0a,3b8df81a-ab7b-437a-812d-a692835ff9a9
a01ea522-1b70-5821-8c5b-7460bcd48c0a,e334bac8-5b52-482a-8f58-25cd67accf14
37a91da6-cb96-54f9-926d-c0c8cdaae899,437b0947-8395-469d-b78c-aa1ab7c70c2d
37a91da6-cb96-54f9-926d-c0c8cdaae899,3b8df81a-ab7b-437a-812d-a692835ff9a9
37a91da6-cb96-54f9-926d-c0c8cdaae899,53381e7d-b28a-47d9-9635-4995d838af4a
e0893693-0f7b-555d-bdb1-b2476845d0e4,437b0947-8395-469d-b78c-aa1ab7c70c2d
e0893693-0f7b-555d-bdb1-b2476845d0e4,3b8df81a-ab7b-437a-812d-a692835ff9a9
e0893693-0f7b-555d-bdb1-b2476845d0e4,53381e7d-b28a-47d9-9635-4995d838af4a
9028ab34-6fac-5645-b284-adccafacb3cc,e256882e-b242-4076-be79-2bf1ed03f7fa
9028ab34-6fac-5645-b284-adccafacb3cc,eae93354-9f12-4402-a7b9-d374fac3daec
9028ab34-6fac-5645-b284-adccafacb3cc,3b8df81a-ab7b-437a-812d-a692835ff9a9
a27d6c62-8cdf-5163-813b-f091995c738d,e256882e-b242-4076-be79-2bf1ed03f7fa
a27d6c62-8cdf-5163-813b-f091995c738d,eae93354-9f12-4402-a7b9-d374fac3daec
a27d6c62-8cdf-5163-813b-f091995c738d,849b5205-45cc-47ad-b518-808b497b7ee5
a27d6c62-8cdf-5163-813b-f091995c738d,53381e7d-b28a-47d9-9635-4995d838af4a
aa8063ea-5de2-5b5d-ba5b-bee924e7ae7d,d4e388b2-48ae-4f2e-96bb-cb734ddc5c33
aa8063ea-5de2-5b5d-ba5b-bee924e7ae7d,5616ed6b-b823-44d9-b66d-aec168301b7e
aa8063ea-5de2-5b5d-ba5b-bee924e7ae7d,437b0947-8395-469d-b78c-aa1ab7c70c2d
aa8063ea-5de2-5b5d-ba5b-bee924e7ae7d,e256882e-b242-4076-be79-2bf1ed03f7fa
aa8063ea-5de2-5b5d-ba5b-bee924e7ae7d,eae93354-9f12-4402-a7b9-d374fac3daec
e9403e07-3722-5c57-b54e-60064e1d1071,d57cb37b-2f4c-4ea6-bd36-d7cd4a1bd589
e9403e07-3722-5c57-b54e-60064e1d1071,eae93354-9f12-4402-a7b9-d374fac3daec
d30d266c-d09a-572d-804a-3a9786e92ef6,8cff1021-5d71-4c95-aef0-f9204c21796b
795429fd-3fec-5e03-b993-8569e59add08,849b5205-45cc-47ad-b518-808b497b7ee5
795429fd-3fec-5e03-b993-8569e59add08,53381e7d-b28a-47d9-9635-4995d838af4a
e59351f1-c5dc-5e9a-bceb-2f4d83121ae0,8cff1021-5d71-4c95-aef0-f9204c21796b
3937d821-04ba-5b68-aa97-abb4f91270d4,849b5205-45cc-47ad-b518-808b497b7ee5
3937d821-04ba-5b68-aa97-abb4f91270d4,53381e7d-b28a-47d9-9635-4995d838af4a
25ee1fa0-58b0-5233-ab6c-abd96241bb8c,849b5205-45cc-47ad-b518-808b497b7ee5
25ee1fa0-58b0-5233-ab6c-abd96241bb8c,53381e7d-b28a-47d9-9635-4995d838af4a
ac4966b2-585a-54aa-b087-05f12f8aca5c,8cff1021-5d71-4c95-aef0-f9204c21796b
3442e2a3-5ba2-58dc-af5c-e4d3ed629553,437b0947-8395-469d-b78c-aa1ab7c70c2d
3442e2a3-5ba2-58dc-af5c-e4d3ed629553,8cff1021-5d71-4c95-aef0-f9204c21796b
3442e2a3-5ba2-58dc-af5c-e4d3ed629553,e256882e-b242-4076-be79-2bf1ed03f7fa
3442e2a3-5ba2-58dc-af5c-e4d3ed629553,3482820a-71a3-4b72-8375-b3b6c7a1dd49
3442e2a3-5ba2-58dc-af5c-e4d3ed629553,3b8df81a-ab7b-437a-812d-a692835ff9a9
3442e2a3-5ba2-58dc-af5c-e4d3ed629553,849b5205-45cc-47ad-b518-808b497b7ee5
3442e2a3-5ba2-58dc-af5c-e4d3ed629553,e334bac8-5b52-482a-8f58-25cd67accf14
d22d57b7-6c36-5b5b-ba74-b420b73bc01d,698d5731-e2e6-4cef-bce8-19cbefc6d8d0
d22d57b7-6c36-5b5b-ba74-b420b73bc01d,849b5205-45cc-47ad-b518-808b497b7ee5
c81a3f21-0da0-552a-9dec-1e92333fe910,20f9edbe-a4ae-4fea-a0f8-c04423ffd6de
c81a3f21-0da0-552a-9dec-1e92333fe910,8cff1021-5d71-4c95-aef0-f9204c21796b
c81a3f21-0da0-552a-9dec-1e92333fe910,c96c0331-606d-4cb9-bad1-639457499308
c81a3f21-0da0-552a-9dec-1e92333fe910,849b5205-45cc-47ad-b518-808b497b7ee5
f2a3bc69-6300-5de8-a333-d1fbefce9782,53381e7d-b28a-47d9-9635-4995d838af4a
2527b731-2f75-5685-afa0-84cfe03adc79,437b0947-8395-469d-b78c-aa1ab7c70c2d
2527b731-2f75-5685-afa0-84cfe03adc79,e256882e-b242-4076-be79-2bf1ed03f7fa
2527b731-2f75-5685-afa0-84cfe03adc79,eae93354-9f12-4402-a7b9-d374fac3daec
397ce21f-b23e-5310-a5cd-609acb2c9843,e334bac8-5b52-482a-8f58-25cd67accf14
39b95b00-13b2-5622-b747-d32928b55b0b,53381e7d-b28a-47d9-9635-4995d838af4a
e4a1eb9e-d52e-51dd-a067-b1dcd113a5f9,20f9edbe-a4ae-4fea-a0f8-c04423ffd6de
e4a1eb9e-d52e-51dd-a067-b1dcd113a5f9,e334bac8-5b52-482a-8f58-25cd67accf14
eacc6be8-1344-5c2a-ba98-387c2d188f17,20f9edbe-a4ae-4fea-a0f8-c04423ffd6de
a4d7a832-b973-57fe-9e39-31dcc2d9540c,437b0947-8395-469d-b78c-aa1ab7c70c2d
a4d7a832-b973-57fe-9e39-31dcc2d9540c,e256882e-b242-4076-be79-2bf1ed03f7fa
a4d7a832-b973-57fe-9e39-31dcc2d9540c,eae93354-9f12-4402-a7b9-d374fac3daec
e4589270-3605-563a-8a75-3e2e84c8e0d5,e334bac8-5b52-482a-8f58-25cd67accf14
8a622367-e051-5424-81a0-7fe219b5ccb6,437b0947-8395-469d-b78c-aa1ab7c70c2d
8a622367-e051-5424-81a0-7fe219b5ccb6,e256882e-b242-4076-be79-2bf1ed03f7fa
8a622367-e051-5424-81a0-7fe219b5ccb6,eae93354-9f12-4402-a7b9-d374fac3daec
3dd47b45-beb6-5201-9e70-c6d76404c1dc,53381e7d-b28a-47d9-9635-4995d838af4a
88d8996d-9b20-5a2c-8ee3-1c4660533df7,437b0947-8395-469d-b78c-aa1ab7c70c2d
88d8996d-9b20-5a2c-8ee3-1c4660533df7,e256882e-b242-4076-be79-2bf1ed03f7fa
88d8996d-9b20-5a2c-8ee3-1c4660533df7,eae93354-9f12-4402-a7b9-d374fac3daec
88d8996d-9b20-5a2c-8ee3-1c4660533df7,3482820a-71a3-4b72-8375-b3b6c7a1dd49
bb32f145-5955-5e60-9852-2852bfb26cff,437b0947-8395-469d-b78c-aa1ab7c70c2d
bb32f145-5955-5e60-9852-2852bfb26cff,e256882e-b242-4076-be79-2bf1ed03f7fa
bb32f145-5955-5e60-9852-2852bfb26cff,eae93354-9f12-4402-a7b9-d374fac3daec
bb32f145-5955-5e60-9852-2852bfb26cff,3482820a-71a3-4b72-8375-b3b6c7a1dd49
09827e5d-9a18-5393-8183-b7ca73373be6,437b0947-8395-469d-b78c-aa1ab7c70c2d
09827e5d-9a18-5393-8183-b7ca73373be6,e256882e-b242-4076-be79-2bf1ed03f7fa
09827e5d-9a18-5393-8183-b7ca73373be6,eae93354-9f12-4402-a7b9-d374fac3daec
902d31f0-0300-5095-a712-5e339727bee9,e334bac8-5b52-482a-8f58-25cd67accf14
0a9ff1f2-d328-5392-81bb-ae40a6b4e32b,8cff1021-5d71-4c95-aef0-f9204c21796b
80f324ef-2ce9-5f45-ad94-8c5021831567,e334bac8-5b52-482a-8f58-25cd67accf14
6f2d0859-0bdf-57a3-ac22-cd6ed6b91e86,849b5205-45cc-47ad-b518-808b497b7ee5
e57a0bc8-3d51-5ae1-81a7-74b9539e45f0,e256882e-b242-4076-be79-2bf1ed03f7fa
e57a0bc8-3d51-5ae1-81a7-74b9539e45f0,eae93354-9f12-4402-a7b9-d374fac3daec
ee653fa2-bfcb-58b0-8986-2a402afbc1e2,e334bac8-5b52-482a-8f58-25cd67accf14
1ba7642d-2021-5236-9991-e391da5c22fc,437b0947-8395-469d-b78c-aa1ab7c70c2d
1ba7642d-2021-5236-9991-e391da5c22fc,e256882e-b242-4076-be79-2bf1ed03f7fa
1ba7642d-2021-5236-9991-e391da5c22fc,eae93354-9f12-4402-a7b9-d374fac3daec
e8b62111-7ae0-57d2-af9e-6282212540cf,849b5205-45cc-47ad-b518-808b497b7ee5
e8b62111-7ae0-57d2-af9e-6282212540cf,53381e7d-b28a-47d9-9635-4995d838af4a
5f37f25d-179c-550b-ad28-eecbc4208d04,e334bac8-5b52-482a-8f58-25cd67accf14
f729da04-062c-59de-a4a3-89b1bed598c5,d57cb37b-2f4c-4ea6-bd36-d7cd4a1bd589
f729da04-062c-59de-a4a3-89b1bed598c5,e256882e-b242-4076-be79-2bf1ed03f7fa
f729da04-062c-59de-a4a3-89b1bed598c5,eae93354-9f12-4402-a7b9-d374fac3daec
f729da04-062c-59de-a4a3-89b1bed598c5,3482820a-71a3-4b72-8375-b3b6c7a1dd49
f729da04-062c-59de-a4a3-89b1bed598c5,3b8df81a-ab7b-437a-812d-a692835ff9a9
f729da04-062c-59de-a4a3-89b1bed598c5,e334bac8-5b52-482a-8f58-25cd67accf14
f2e784ba-0ea6-5cd6-874f-e7b3f0093ad1,d4e388b2-48ae-4f2e-96bb-cb734ddc5c33
f2e784ba-0ea6-5cd6-874f-e7b3f0093ad1,5616ed6b-b823-44d9-b66d-aec168301b7e
f2e784ba-0ea6-5cd6-874f-e7b3f0093ad1,437b0947-8395-469d-b78c-aa1ab7c70c2d
f2e784ba-0ea6-5cd6-874f-e7b3f0093ad1,e256882e-b242-4076-be79-2bf1ed03f7fa
f2e784ba-0ea6-5cd6-874f-e7b3f0093ad1,eae93354-9f12-4402-a7b9-d374fac3daec
68438255-cdb6-565a-a2d6-540efa98f071,437b0947-8395-469d-b78c-aa1ab7c70c2d
68438255-cdb6-565a-a2d6-540efa98f071,e256882e-b242-4076-be79-2bf1ed03f7fa
73c34e6b-db3f-565a-ba3d-7e91cd1b02cf,698d5731-e2e6-4cef-bce8-19cbefc6d8d0
